phase,rating_attribute,rating_question,rating_question_details,rating_low,rating_high,stim_file,age,gender,RL_session_notice,RL_wrong_instruction,RL_wrong_instruction_n,feedback_txt_incorrect,number_str,practice_reps,session_name,stim_csv,trial_csv,condition,left_face,right_face,rewarded_resp,correct_resp,reward_prob,pre_rating_scales_loop.thisRepN,pre_rating_scales_loop.thisTrialN,pre_rating_scales_loop.thisN,pre_rating_scales_loop.thisIndex,pre_rating_stims_loop.thisRepN,pre_rating_stims_loop.thisTrialN,pre_rating_stims_loop.thisN,pre_rating_stims_loop.thisIndex,session_loop.thisRepN,session_loop.thisTrialN,session_loop.thisN,session_loop.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,real_trials.thisRepN,real_trials.thisTrialN,real_trials.thisN,real_trials.thisIndex,post_rating_loop.thisRepN,post_rating_loop.thisTrialN,post_rating_loop.thisN,post_rating_loop.thisIndex,post_neutral_face_loop.thisRepN,post_neutral_face_loop.thisTrialN,post_neutral_face_loop.thisN,post_neutral_face_loop.thisIndex,pre_rating_scale.response,pre_rating_scale.rt,practice_response.keys,practice_response.corr,practice_response.rt,real_RL_response.keys,real_RL_response.corr,real_RL_response.rt,post_rating_scale.response,post_rating_scale.rt,participant,participant_gender,skip_practice,skip_ratings,date,expName,frameRate,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,j,f,,,,,,,,,,0,0,0,0,,,,,1,25,125,22,,,,,,,,,,,,,,f,0,0.7920228770235553,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,f,j,,,,,,,,,,0,0,0,0,,,,,1,26,126,76,,,,,,,,,,,,,,j,0,0.5669800579780713,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,27,127,98,,,,,,,,,,,,,,j,1,0.49201123195234686,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,28,128,87,,,,,,,,,,,,,,j,1,0.5503330084029585,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,f,j,,,,,,,,,,0,0,0,0,,,,,1,29,129,78,,,,,,,,,,,,,,j,0,0.5586953503079712,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,30,130,34,,,,,,,,,,,,,,j,1,0.8838251385604963,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,31,131,15,,,,,,,,,,,,,,f,1,0.6003867586841807,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,32,132,65,,,,,,,,,,,,,,f,1,0.8337646514410153,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,33,133,30,,,,,,,,,,,,,,j,1,0.650324699585326,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,34,134,58,,,,,,,,,,,,,,f,1,0.7253990694880486,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,f,j,,,,,,,,,,0,0,0,0,,,,,1,35,135,83,,,,,,,,,,,,,,f,1,1.0587548589101061,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,36,136,35,,,,,,,,,,,,,,j,1,0.9337088640313596,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,f,j,,,,,,,,,,0,0,0,0,,,,,1,37,137,25,,,,,,,,,,,,,,j,0,0.9003259026212618,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,38,138,9,,,,,,,,,,,,,,f,1,1.1421129741938785,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,f,,,,,,,,,,0,0,0,0,,,,,1,39,139,67,,,,,,,,,,,,,,f,0,0.9838299826951697,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,f,,,,,,,,,,0,0,0,0,,,,,1,40,140,66,,,,,,,,,,,,,,f,0,0.7586649381555617,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,41,141,53,,,,,,,,,,,,,,f,1,1.5671497621806338,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,f,,,,,,,,,,0,0,0,0,,,,,1,42,142,68,,,,,,,,,,,,,,f,0,0.6753533391747624,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,43,143,85,,,,,,,,,,,,,,j,1,0.6087863135617226,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,f,j,,,,,,,,,,0,0,0,0,,,,,1,44,144,28,,,,,,,,,,,,,,j,0,0.71699662739411,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,j,f,,,,,,,,,,0,0,0,0,,,,,1,45,145,20,,,,,,,,,,,,,,f,0,0.6586831917520612,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,f,j,,,,,,,,,,0,0,0,0,,,,,1,46,146,27,,,,,,,,,,,,,,j,0,0.6421163426712155,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,47,147,42,,,,,,,,,,,,,,j,1,1.0003974735736847,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,48,148,14,,,,,,,,,,,,,,f,1,0.8087802825029939,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,49,149,39,,,,,,,,,,,,,,j,1,0.6586674725404009,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,f,,,,,,,,,,0,0,0,0,,,,,1,50,150,74,,,,,,,,,,,,,,f,0,0.8254199536750093,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,51,151,2,,,,,,,,,,,,,,f,1,0.9920832519419491,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,52,152,43,,,,,,,,,,,,,,j,1,0.7586880358867347,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,53,153,18,,,,,,,,,,,,,,f,1,0.6503914264030755,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,54,154,7,,,,,,,,,,,,,,f,1,0.8920729542151093,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,f,,,,,,,,,,0,0,0,0,,,,,1,55,155,72,,,,,,,,,,,,,,j,1,0.8837131788022816,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,f,,,,,,,,,,0,0,0,0,,,,,1,56,156,71,,,,,,,,,,,,,,j,1,0.7921062854584306,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,f,j,,,,,,,,,,0,0,0,0,,,,,1,57,157,80,,,,,,,,,,,,,,f,1,0.5087278955616057,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,58,158,36,,,,,,,,,,,,,,j,1,0.8920533852651715,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,59,159,5,,,,,,,,,,,,,,f,1,0.6753533391747624,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,60,160,13,,,,,,,,,,,,,,f,1,0.6753539808560163,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,61,161,63,,,,,,,,,,,,,,j,0,0.6920975918183103,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,f,j,,,,,,,,,,0,0,0,0,,,,,1,62,162,29,,,,,,,,,,,,,,f,1,0.7504206513985991,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,63,163,48,,,,,,,,,,,,,,j,1,0.5753754425095394,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,64,164,96,,,,,,,,,,,,,,j,1,0.8170556870754808,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,64_vs_36,logs\sub-02\id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs\sub-02\id-1291_gender-F_age-24_rewardprob-64_session-plusmin.png,j,j,,,,,,,,,,0,0,0,0,,,,,1,65,165,99,,,,,,,,,,,,,,f,0,0.7421102795051411,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,66,166,8,,,,,,,,,,,,,,f,1,1.025478082941845,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,, ,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),eerste,1,plusmin,logs\sub-02\stims_session-plusmin.csv,logs\sub-02\trials_phase-learning_session-plusmin.csv,80_vs_20,logs\sub-02\id-1264_gender-F_age-26_rewardprob-80_session-plusmin.png,logs\sub-02\id-1355_gender-F_age-19_rewardprob-20_session-plusmin.png,f,f,,,,,,,,,,0,0,0,0,,,,,1,67,167,4,,,,,,,,,,,,,,f,1,0.6170190514530987,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
